	COND	CONDIRR	DN	DNN	IMP	IN	IRR	MODAL	QUEST	RESTR	all_occ	all_other	lemma	nonver	pos
22031	0	0	1	0	0	0	0	0	0	0	1	0	памывать	1	VERB
22032	0	0	1	0	0	0	0	0	0	0	3	2	неосталинист	1	X
22033	0	0	1	0	0	0	0	0	0	0	1	0	ермошка.	1	ADJ
22034	0	0	1	0	0	0	0	0	0	0	1	0	спрошу-вса	1	NOUN
22035	0	0	0	0	0	0	0	1	0	0	1	0	заоблачно	1	ADV
22036	0	0	1	0	0	0	0	0	0	0	1	0	что.кой	1	DET
22037	0	0	0	0	1	0	0	0	0	0	1	0	рассреливать	1	VERB
22038	0	0	2	0	0	0	0	0	0	0	19	17	заставливать	2	VERB
22039	0	0	1	0	0	0	0	2	0	0	12	9	выгуть	3	VERB
22040	0	0	0	0	1	0	0	0	0	0	1	0	понаизберать	1	VERB
22041	0	0	2	0	1	0	0	1	0	0	60	56	поди	4	ADV
22042	0	0	7	0	1	0	0	0	0	0	29	21	жаловать	8	VERB
22043	0	0	4	0	0	0	0	1	0	0	6	1	мешаето	5	PRON
22044	0	0	0	0	0	0	0	0	0	1	1	0	смысл-то	1	ADV
22045	0	0	1	0	0	0	0	1	0	0	6	4	Честно	2	ADV
22046	0	0	0	0	0	0	0	1	0	0	1	0	схапать	1	VERB
22047	0	0	1	0	0	0	0	0	0	0	79	78	собачка	1	NOUN
22048	0	0	1	0	0	0	0	0	0	0	1	0	денуваться	1	VERB
22049	0	0	1	0	0	0	0	0	0	0	66	65	захватчик	1	NOUN
22050	0	0	1	0	0	0	0	0	0	0	2	1	годится.	1	NOUN
22051	0	2	5	0	0	0	0	8	0	0	113	98	обсудить	15	VERB
22052	0	0	1	0	0	0	0	0	0	0	22	21	Еругой	1	ADJ
22053	0	0	0	0	1	0	0	0	0	0	3	2	даждать	1	VERB
22054	0	0	1	0	0	0	0	0	0	0	6	5	отремонтиревать	1	VERB
22055	0	1	0	0	0	0	0	0	0	0	1	0	потравиться	1	VERB
22056	0	0	0	0	0	0	0	1	0	1	15	13	сформировавать	2	VERB
22057	0	0	1	0	0	0	0	0	0	0	1	0	Идеален	1	PROPN
22058	0	0	0	0	0	0	0	1	0	0	11	10	отучиться	1	VERB
22059	0	0	0	0	0	0	0	1	0	0	1	0	отучивать	1	VERB
22060	0	0	0	0	0	0	0	4	0	0	6	2	запихывать	4	VERB
22061	0	0	0	0	0	0	0	1	0	0	19	18	восседать	1	VERB
22062	0	0	0	0	0	0	1	0	0	0	11	10	негласной	1	ADJ
22063	0	0	1	0	0	0	0	0	0	0	4	3	лузгать	1	VERB
22064	0	0	1	0	0	0	0	0	0	0	5	4	утрачиваться	1	VERB
22065	0	0	1	0	0	0	0	0	0	0	1	0	затупать	1	VERB
22066	0	0	0	0	1	0	0	0	0	0	17	16	выйдить	1	VERB
22067	0	0	1	0	0	0	0	0	0	0	1	0	Водки,посль	1	PROPN
22068	0	0	1	0	0	0	0	0	0	0	341	340	департамент	1	NOUN
22069	0	0	0	0	0	0	0	0	0	1	1	0	распространяваться	1	VERB
22070	1	0	2	0	0	0	0	0	0	0	189	186	цензура	3	NOUN
22071	0	0	0	0	0	0	0	1	0	0	13	12	превысать	1	VERB
22072	0	0	1	0	0	0	0	0	0	0	1	0	проследиваться	1	VERB
22073	0	0	0	0	0	0	0	1	0	0	3	2	осушать	1	VERB
22074	0	0	1	0	0	0	0	0	0	0	5	4	ъеть	1	VERB
22075	0	0	0	0	0	0	0	4	0	1	27	22	уточинать	5	VERB
22076	0	0	1	0	0	0	0	0	0	0	51	50	московской	1	ADJ
22077	1	0	0	0	0	0	0	0	0	0	7	6	свлять	1	VERB
22078	0	0	2	0	0	0	0	1	0	1	21	17	боряться	4	VERB
22079	0	0	0	0	0	0	0	1	0	0	1	0	обвенять	1	VERB
22080	0	0	0	0	0	0	0	0	0	1	3	2	вспахать	1	VERB
22081	0	0	2	0	0	0	0	0	0	0	2	0	лаждать	2	VERB
22082	0	0	0	0	1	0	0	0	0	0	1	0	Жрять	1	VERB
22083	0	0	1	0	0	0	0	0	0	0	74	73	воспитатель	1	NOUN
22084	0	0	1	0	0	0	0	0	0	0	1	0	Пола	1	PROPN
22085	0	0	1	0	0	0	0	1	0	0	2	0	голосавть	2	VERB
22086	0	1	0	0	0	0	0	0	0	0	1	0	расширялась	1	NOUN
22087	0	0	0	0	0	0	0	3	0	0	11	8	регулируть	3	VERB
22088	0	0	0	0	0	0	0	1	0	0	6	5	некачественно	1	ADV
22089	0	0	1	0	0	0	0	0	0	0	8	7	разогреваться	1	VERB
22090	0	0	1	0	0	0	0	0	0	0	1	0	достоенный	1	ADJ
22091	0	0	1	0	0	0	0	0	0	0	1	0	Смуров	1	PROPN
22092	0	0	1	0	0	0	0	0	0	1	4	2	занимаються	2	VERB
22093	0	0	1	0	0	0	0	0	0	0	1	0	учол	1	NOUN
22094	0	0	0	0	0	0	0	1	0	0	1	0	Отрабатать	1	VERB
22095	0	0	0	0	0	0	0	1	0	0	2	1	агитнуть	1	VERB
22096	0	0	0	0	0	0	0	1	0	0	1	0	Подвижником	1	ADV
22097	0	0	0	0	0	0	0	1	0	0	1	0	Бессребреником	1	ADV
22098	0	0	0	0	0	0	0	1	0	0	1	0	школа--не	1	ADV
22099	0	1	0	0	0	0	0	2	0	0	14	11	пухнуть	3	VERB
22100	0	0	1	0	0	0	0	1	0	0	27	25	увольняться	2	VERB
22101	1	1	0	0	1	0	0	2	0	0	32	27	оплакать	5	VERB
22102	1	1	0	0	0	0	0	2	0	0	9	5	оглянуваться	4	VERB
22103	0	0	0	0	0	0	0	2	0	0	11	9	расслаблять	2	VERB
22104	0	0	0	0	0	0	0	1	0	2	7	4	истощать	3	VERB
22105	0	0	0	0	0	0	0	2	0	0	10	8	лелеять	2	VERB
22106	0	0	0	0	0	0	0	1	0	0	6	5	холить	1	VERB
22107	0	0	0	0	0	0	0	1	0	0	1	0	,--сквозить	1	VERB
22108	0	0	0	0	0	0	0	1	0	0	1	0	тронваться	1	VERB
22109	0	0	3	0	0	0	0	3	0	0	30	24	смениться	6	VERB
22110	1	0	0	0	0	0	0	1	0	0	16	14	уменьшять	2	VERB
22111	0	0	1	0	0	0	0	0	0	0	24	23	зимбабве	1	PROPN
22112	0	0	0	0	1	0	0	0	0	0	4	3	чешить	1	VERB
22113	0	0	5	0	0	0	0	0	0	0	619	614	ключевой	5	ADJ
22114	0	0	1	0	0	0	0	0	0	1	4	2	серчать	2	VERB
22115	0	1	0	0	0	0	0	0	0	0	7	6	фигурально	1	ADV
22116	0	0	0	0	0	0	0	0	0	1	1	0	73ть	1	VERB
22117	1	0	2	0	0	0	0	0	0	0	19	16	спросеть	3	VERB
22118	0	1	0	0	0	0	0	1	0	0	18	16	)ть	2	VERB
22119	0	0	4	0	0	0	0	0	0	0	41	37	компетентность	4	NOUN
22120	2	0	1	0	0	0	1	0	0	0	769	765	просьба	4	NOUN
22121	0	0	1	0	0	0	0	0	0	0	1	0	заканчивается.	1	NOUN
22122	1	0	0	0	0	0	0	0	0	0	1	0	Олимпораспилиада	1	PROPN
22123	0	0	1	0	0	0	0	0	0	0	4	3	оголтеть	1	VERB
22124	1	0	0	0	0	0	0	0	0	0	1	0	бекреневский	1	ADJ
22125	0	0	0	0	0	0	0	1	0	0	4	3	сплоченно	1	ADV
22126	0	0	4	0	0	0	0	0	0	0	64	60	едросовский	4	ADJ
22127	0	0	2	0	0	0	0	0	0	0	2	0	одостигн	2	PRON
22128	0	0	0	0	0	0	0	1	0	0	1	0	поменять.но	1	ADV
22129	0	0	0	0	0	0	0	0	0	1	3	2	лакировать	1	VERB
22130	0	0	0	0	0	0	0	0	0	1	1	0	шлифевать	1	VERB
22131	0	0	1	0	0	0	0	0	0	1	2	0	смущаетотреть	2	VERB
22132	2	0	0	0	0	0	0	0	0	0	3	1	отвалаться	2	VERB
22133	0	0	1	0	0	0	0	0	0	0	84	83	заем	1	NOUN
22134	0	0	1	0	0	0	0	0	0	0	3	2	плотеть	1	VERB
22135	0	0	1	0	0	0	0	0	0	0	1	0	позорься.	1	NOUN
22136	0	0	1	0	0	0	0	0	0	0	1	0	выправать	1	VERB
22137	0	0	1	0	0	0	0	0	0	0	1	0	придераваться	1	VERB
22138	0	0	1	0	0	0	0	0	0	0	1	0	инересный	1	ADJ
22139	0	0	0	0	0	0	0	1	0	0	3	2	гуглять	1	VERB
22140	1	0	0	0	0	0	0	0	0	0	1	0	сопрать	1	VERB
22141	0	0	1	0	0	0	0	0	0	0	1	0	угодишь	1	PART
22142	0	0	1	0	0	0	0	0	0	0	1	0	так,вы	1	PRON
22143	0	1	0	0	0	0	0	0	0	0	1	0	ослоднять	1	VERB
22144	0	0	1	0	0	0	0	0	0	0	2	1	Раздувать	1	VERB
22145	0	0	1	0	0	0	0	0	0	0	9	8	вота	1	NOUN
22146	0	0	4	0	0	0	0	0	0	0	423	419	казак	4	NOUN
22147	0	0	2	0	0	0	0	0	0	0	483	481	нижний	2	ADJ
22148	0	0	0	0	0	0	0	1	0	0	1	0	пописать/покакать	1	VERB
22149	0	0	1	0	0	0	0	0	0	0	1	0	приплетавать	1	VERB
22150	1	0	0	0	0	0	0	0	0	0	1	0	приходиться.	1	NOUN
22151	0	0	1	0	0	0	0	0	0	0	1	0	состоитГоворть	1	VERB
22152	0	0	1	0	0	0	0	0	0	0	10	9	валяваться	1	VERB
22153	0	0	1	0	0	0	0	2	0	0	4	1	Говаривать	3	VERB
22154	0	0	0	0	0	0	0	1	0	0	4	3	пускаться	1	VERB
22155	0	0	1	0	0	0	0	5	0	0	19	13	причаситывать	6	VERB
22156	0	0	2	0	0	0	0	0	0	0	50	48	шестёрка	2	NOUN
22157	0	0	1	0	0	0	0	0	0	0	49	48	интегрировать	1	VERB
22158	0	0	6	0	0	0	0	0	0	0	175	169	политтехнолог	6	NOUN
22159	0	0	0	0	1	0	0	0	0	0	1	0	чиститься	1	VERB
22160	0	0	0	0	1	0	0	0	0	0	2	1	Чиститься	1	VERB
22161	0	0	0	0	0	0	0	2	0	0	2	0	подостуждать	2	VERB
22162	0	0	2	0	0	0	0	0	0	0	2	0	вмер	2	NOUN
22163	1	0	0	0	0	0	0	0	0	0	4	3	Мыслти	1	VERB
22164	0	0	1	0	0	0	0	0	0	0	7	6	оглядывать	1	VERB
22165	0	0	1	0	0	0	0	0	0	0	1	0	зовёт	1	NOUN
22166	0	0	1	0	0	0	0	0	0	0	19	18	болотной	1	ADJ
22167	0	1	1	0	0	0	0	0	0	0	1	-1	г.Суминута	2	NOUN
22168	0	0	1	0	0	0	0	0	0	0	182	181	челябинск	1	PROPN
22169	1	0	0	0	0	0	0	0	0	0	1	0	оскорбитбыть	1	VERB
22170	0	0	0	0	0	0	0	1	0	0	1	0	;голосовать	1	VERB
22171	0	0	1	0	0	0	0	0	0	0	1	0	прикончил.бочь	1	VERB
22172	1	0	0	0	1	0	0	0	0	0	7	5	подтвердать	2	VERB
22173	0	0	1	0	0	0	0	0	0	0	56	55	подстава	1	NOUN
22174	0	0	0	0	1	0	0	0	0	0	1	0	неудосуживаться	1	VERB
22175	0	0	1	0	0	0	0	0	0	0	31	30	Империя	1	NOUN
22176	0	0	1	0	0	0	0	0	0	0	29	28	дворянство	1	NOUN
22177	0	0	1	0	0	0	0	0	0	0	9	8	бывалый	1	ADJ
22178	0	0	0	0	1	0	0	0	0	0	14	13	снимить	1	VERB
22179	0	0	2	0	0	0	0	0	0	0	5	3	уперться	2	VERB
22180	0	0	1	0	0	0	0	0	0	0	2	1	свергль	1	NOUN
22181	0	0	0	0	0	0	0	1	0	0	1	0	ваоинствуть	1	VERB
22182	0	0	1	0	0	0	0	0	0	1	2	0	снить	2	VERB
22183	0	0	1	0	0	0	0	0	0	0	1	0	порсто	1	ADV
22184	0	0	0	0	0	0	0	1	0	0	4	3	игивать	1	VERB
22185	1	0	0	0	1	0	0	2	0	1	59	54	напоследок	5	ADV
22186	0	0	0	0	0	0	0	1	0	0	2	1	откроуться	1	VERB
22187	2	0	0	0	0	0	0	0	0	0	11	9	прикачь	2	VERB
22188	0	0	0	0	0	0	0	1	0	0	3	2	конкурентно	1	ADV
22189	1	2	0	0	0	0	0	0	0	0	53	50	плачевный	3	ADJ
22190	0	0	0	0	0	0	0	0	0	1	1	0	дошвать	1	VERB
22191	0	0	1	0	0	0	0	0	0	0	1	0	что.Просто	1	NUM
22192	1	0	2	0	0	0	0	0	0	0	4	1	заедть	3	VERB
22193	0	1	1	0	0	0	0	0	0	0	110	108	выходка	2	NOUN
22194	0	0	1	0	0	0	0	0	0	0	1	0	услугаВыступать	1	VERB
22195	0	0	1	0	0	0	0	0	0	0	1	0	мтчь	1	VERB
22196	0	0	1	0	0	0	0	0	0	0	1	0	видела.о	1	NOUN
22197	0	0	0	0	0	0	0	1	0	0	30	29	мучительно	1	ADV
22198	0	0	0	0	0	0	0	1	0	0	1	0	Кг/амЕдРо	1	ADV
22199	0	0	0	0	0	0	0	1	0	0	5	4	предложлять	1	VERB
22200	0	0	1	0	0	0	0	0	0	0	1	0	партбилету.	1	NOUN
22201	0	0	1	0	0	0	0	0	0	0	1	0	составитей	1	DET
22202	0	0	1	0	0	0	0	0	0	0	187	186	мистер	1	NOUN
22203	0	0	0	0	0	0	0	1	0	0	1	0	.работать	1	VERB
22204	0	0	1	0	0	0	0	0	0	0	114	113	предшественник	1	NOUN
22205	0	0	2	0	0	0	0	0	0	0	87	85	яд	2	NOUN
22206	0	0	1	0	0	0	0	0	0	0	1	0	призванием.	1	NOUN
22207	0	0	3	0	0	0	0	5	2	1	66	55	вложить	11	VERB
22208	1	1	0	0	0	0	0	2	0	2	13	7	нарожать	6	VERB
22209	0	0	1	0	0	0	0	0	0	0	3	2	кафир	1	NOUN
22210	0	0	0	0	0	0	0	1	0	0	3	2	забросывать	1	VERB
22211	0	0	0	0	1	0	0	1	0	0	5	3	расскажить	2	VERB
22212	0	1	2	0	0	0	0	0	0	0	679	676	тариф	3	NOUN
22213	0	0	1	0	0	0	0	0	0	0	33	32	новшество	1	NOUN
22214	0	0	1	0	0	0	0	0	0	0	307	306	спонсор	1	NOUN
22215	0	0	1	0	0	0	0	0	0	0	26	25	Губернатор	1	PROPN
22216	0	0	1	0	0	0	0	0	0	0	1	0	Делаеваться	1	VERB
22217	0	0	1	0	0	0	0	0	0	0	1	0	продвинешься	1	VERB
22218	0	0	0	0	0	0	0	1	0	0	1	0	перетерать	1	VERB
22219	0	0	0	0	0	0	0	1	0	0	4	3	,плевать	1	VERB
22220	1	3	0	0	0	0	0	0	0	0	16	12	сгодиться	4	VERB
22221	0	0	1	0	0	0	0	0	0	0	3	2	олишни	1	PRON
22222	0	0	1	0	0	0	0	0	0	0	7	6	.Пото	1	PRON
22223	0	0	1	0	0	0	0	0	0	0	27	26	разгильдяйство	1	NOUN
22224	0	0	1	0	0	0	0	0	0	0	52	51	кр	1	NOUN
22225	0	0	1	0	0	0	0	0	0	0	7	6	поять	1	VERB
22226	0	0	0	0	0	0	0	0	0	1	5	4	отпугать	1	VERB
22227	0	0	0	0	0	0	0	2	0	1	34	31	лавливать	3	VERB
22228	0	0	0	0	0	0	0	1	0	0	1	0	исцелать	1	VERB
22229	0	0	0	0	2	0	0	0	0	0	9	7	оближн	2	PRON
22230	1	0	0	0	0	0	0	0	0	0	13	12	пасмурный	1	ADJ
22231	0	0	0	0	0	0	0	1	0	0	1	0	сшибваться	1	VERB
22232	0	0	0	0	0	0	0	1	0	0	11	10	замкгиваться	1	VERB
22233	1	0	0	0	0	0	0	0	0	0	19	18	возмутительный	1	ADJ
22234	0	0	0	0	0	0	0	2	0	0	18	16	Ебать	2	VERB
22235	0	0	0	0	0	0	1	0	0	0	224	223	мошенничество	1	NOUN
22236	0	0	0	0	0	0	0	0	0	1	4	3	пригать	1	VERB
22237	0	1	0	0	0	0	0	0	0	0	1	0	,хер	1	NOUN
22238	0	1	0	0	0	0	0	0	0	0	5	4	Извиинать	1	VERB
22239	0	0	1	0	0	0	0	0	0	0	319	318	строительный	1	ADJ
22240	0	0	0	0	1	0	0	0	0	0	1	0	леголайз	1	ADV
22241	1	0	0	0	0	0	0	0	0	0	1	0	Поднасрять	1	VERB
22242	0	0	0	0	1	0	0	0	0	0	8	7	срть	1	VERB
22243	0	0	1	0	0	0	0	0	0	0	2	1	упырей	1	NOUN
22244	0	0	1	0	0	0	0	0	0	0	4	3	печваться	1	VERB
22245	0	0	1	0	0	0	0	0	0	0	38	37	шкурный	1	ADJ
22246	0	0	0	0	1	0	0	0	0	0	26	25	Доказывать	1	VERB
22247	0	0	1	0	0	0	0	0	0	0	8	7	прогосударственный	1	ADJ
22248	0	0	1	0	0	0	0	0	0	0	16	15	Единоросов	1	PROPN
22249	0	0	1	0	0	0	0	0	0	0	1	0	огнуться	1	VERB
22250	0	0	1	0	0	0	0	0	0	0	1	0	разогнуваться	1	VERB
22251	0	0	0	0	0	0	0	1	0	0	10	9	локально	1	ADV
22252	0	0	0	0	0	0	0	1	0	0	4	3	упруго	1	ADV
22253	0	0	2	0	0	0	0	0	0	0	89	87	порыв	2	NOUN
22254	0	0	2	0	0	0	0	0	0	0	4	2	учёвать	2	VERB
22255	0	0	1	0	0	0	0	0	0	0	7	6	Сирийский	1	ADJ
22256	0	0	0	0	0	0	0	1	0	0	1	0	возникнето	1	PRON
22257	1	1	0	0	0	0	0	0	0	0	1	-1	адресу.	2	NOUN
22258	0	0	1	0	0	0	0	0	0	0	15	14	путину.	1	ADJ
22259	0	0	1	0	1	0	0	2	0	0	46	42	Посе	4	PRON
22260	0	0	1	0	0	0	0	0	0	0	1	0	свесаться	1	VERB
22261	0	0	0	0	1	0	0	0	0	0	4	3	распродаваться	1	VERB
22262	0	0	1	0	0	0	0	0	0	0	1	0	позволяетПриходиться	1	VERB
22263	0	0	0	0	0	0	0	1	0	0	2	1	подлизать	1	VERB
22264	0	0	0	0	0	0	0	1	0	0	66	65	Мрот	1	ADV
22265	0	0	0	0	0	0	0	0	0	1	2	1	отступленибыть	1	VERB
22266	1	0	0	0	0	0	0	0	0	0	13	12	отметать	1	VERB
22267	0	0	0	0	1	0	0	1	0	1	24	21	бьть	3	VERB
22268	1	0	0	0	0	0	0	0	0	1	7	5	,ти	2	VERB
22269	0	0	0	0	0	0	0	1	0	0	1	0	Кожевникывать	1	VERB
22270	0	0	1	0	0	0	0	0	0	0	16	15	Дль	1	PROPN
22271	0	0	0	0	0	0	0	0	0	1	1	0	Почисщать	1	VERB
22272	1	0	1	0	0	0	0	0	0	0	3	1	разочаруяться	2	VERB
22273	0	0	1	0	0	0	0	0	0	0	1	0	бонусСогласно	1	ADV
22274	0	0	1	0	0	0	0	0	0	0	16	15	Катанандов	1	PROPN
22275	0	0	1	0	0	0	0	0	0	0	2	1	слышалиавнивать	1	VERB
22276	0	0	0	0	0	0	0	1	0	0	3	2	жильто	1	PRON
22277	0	0	2	0	0	0	0	0	0	0	3	1	заметилийский	2	ADJ
22278	1	0	0	0	0	0	0	0	0	0	5	4	вцепяться	1	VERB
22279	0	0	1	0	0	0	0	0	0	0	1	0	вечеранцузский	1	ADJ
22280	0	0	1	0	0	0	0	0	0	0	862	861	немецкий	1	ADJ
22281	1	0	0	0	0	0	0	0	0	0	1	0	прочерченый	1	ADJ
22282	1	0	0	0	0	0	0	0	0	1	9	7	замочать	2	VERB
22283	0	0	1	0	0	0	0	0	0	0	6	5	отосылать	1	VERB
22284	0	0	1	0	0	0	0	0	0	0	1	0	заинтересованута	1	NOUN
22285	0	0	2	0	0	0	0	1	0	0	3	0	засмевать	3	VERB
22286	0	0	0	0	0	0	0	1	0	0	2	1	закомплексовывать	1	VERB
22287	0	0	0	0	0	0	0	2	0	0	12	10	наложать	2	VERB
22288	0	0	0	0	0	0	0	1	0	0	104	103	нисколько	1	ADV
22289	0	0	0	0	0	0	0	2	0	0	9	7	отыграться	2	VERB
22290	0	0	1	0	0	0	0	0	0	0	7	6	блокировывать	1	VERB
22291	0	0	0	0	1	0	0	0	0	0	2	1	уёбывать	1	VERB
22292	0	0	0	0	1	0	0	0	0	0	1	0	,помогить	1	VERB
22293	0	0	1	0	0	0	0	0	0	0	253	252	мэрия	1	NOUN
22294	0	0	0	0	0	0	0	2	0	0	2	0	повлигать	2	VERB
22295	1	0	3	0	0	0	0	0	0	0	126	122	жесть	4	NOUN
22296	0	0	3	0	0	0	0	0	0	0	33	30	подворотня	3	NOUN
22297	0	0	1	0	0	0	0	0	0	0	1	0	заяндексять	1	VERB
22298	0	0	1	0	0	0	0	0	0	0	1	0	услышито	1	PRON
22299	0	0	1	0	0	0	0	0	0	0	56	55	гниль	1	NOUN
22300	0	0	2	0	0	0	0	1	0	0	9	6	отвернуваться	3	VERB
22301	0	0	3	0	0	0	0	0	0	0	232	229	баран	3	NOUN
22302	0	0	1	0	0	0	0	0	0	0	1	0	конкретизирует	1	NOUN
22303	1	0	0	0	0	0	0	2	0	3	41	35	усугубляться	6	VERB
22304	0	0	1	0	0	0	0	0	0	0	1	0	оправдавыть	1	VERB
22305	0	0	5	0	0	0	0	0	0	0	32	27	сторонница	5	NOUN
22306	0	0	0	0	1	0	0	0	0	0	2	1	отключываться	1	VERB
22307	0	0	1	0	0	0	0	0	0	0	89	88	досуг	1	ADV
22308	0	0	2	0	0	0	0	0	0	0	1	-1	Далать	2	VERB
22309	0	0	0	0	0	0	0	0	0	1	12	11	красуться	1	VERB
22310	0	0	0	0	1	0	0	0	0	0	4	3	прийдить	1	VERB
22311	0	0	1	0	0	0	0	0	0	0	3	2	паясничать	1	VERB
22312	1	0	0	0	0	0	0	0	0	0	4	3	облийский	1	ADJ
22313	0	0	1	0	0	0	0	0	0	0	1	0	счь	1	NOUN
22314	0	0	1	0	0	0	0	0	0	0	2	1	заполнлять	1	VERB
22315	1	0	0	0	0	0	0	0	0	1	1	-1	добереваться	2	VERB
22316	0	0	1	0	0	0	0	0	0	0	1	0	облюдаються	1	VERB
22317	0	0	1	0	0	0	0	0	0	0	4	3	заползать	1	VERB
22318	1	0	0	0	0	0	0	0	0	0	1	0	иарионетка	1	NOUN
22319	1	0	0	0	0	0	0	0	0	0	1	0	расцениваваться	1	VERB
22320	0	0	1	0	0	0	0	0	0	0	2	1	Nномер-знак	1	PROPN
22321	0	0	1	0	0	0	0	0	0	0	148	147	коммерсант	1	NOUN
22322	0	0	1	0	0	0	0	0	0	0	11	10	новье	1	NOUN
22323	0	0	2	0	0	0	0	0	0	0	5	3	ползавать	2	VERB
22324	0	0	0	0	0	0	0	1	0	0	5	4	допросить	1	VERB
22325	0	0	1	0	0	0	0	0	0	0	8	7	расследуть	1	VERB
22326	0	0	0	0	0	0	1	0	0	0	1	0	кражий	1	ADJ
22327	0	1	2	0	0	0	0	2	0	0	26	21	заманять	5	VERB
22328	0	0	0	0	0	0	1	0	0	0	2	1	своровавать	1	VERB
22329	0	0	1	0	0	0	0	0	0	0	1	0	накаркать.	1	NOUN
22330	0	1	1	0	0	0	0	0	0	0	11	9	сказануть	2	VERB
22331	0	0	0	0	0	0	0	1	0	0	1	0	админять	1	VERB
22332	1	0	0	0	0	0	0	0	0	0	13	12	волонтерство	1	NOUN
22333	0	0	1	0	0	0	0	0	0	0	19	18	регулярной	1	ADJ
22334	0	0	0	0	0	0	0	1	0	0	1	0	обаме.разве	1	ADV
22335	0	0	1	0	0	0	0	0	0	0	5	4	жёчь	1	VERB
22336	0	0	1	0	0	0	0	0	0	0	19	18	заглавный	1	ADJ
22337	0	0	2	0	0	0	0	0	0	0	977	975	отечественный	2	ADJ
22338	0	0	0	0	1	0	0	1	0	0	21	19	ненадо	2	ADV
22339	0	0	0	0	1	0	0	0	0	1	25	23	вырвывать	2	VERB
22340	2	1	2	0	0	0	0	0	0	0	758	753	зона	5	NOUN
22341	0	0	0	0	1	0	0	0	0	0	1	0	какможно	1	ADV
22342	0	0	0	0	0	0	0	2	0	0	14	12	напевать	2	VERB
22343	0	0	5	0	0	0	0	0	0	0	28	23	Дай	5	PROPN
22344	0	0	1	0	0	0	0	0	0	0	1	0	возражаето	1	PRON
22345	0	0	1	0	0	0	0	0	0	0	1	0	кажетсять	1	VERB
22346	0	0	1	0	0	0	0	0	0	0	14	13	приезжие	1	NOUN
22347	0	0	1	0	0	0	0	0	0	1	5	3	свимать	2	VERB
22348	0	0	1	0	0	0	0	0	0	0	320	319	ленинский	1	ADJ
22349	0	0	0	0	0	0	0	0	0	1	7	6	алить	1	VERB
22350	0	0	2	0	0	0	0	0	0	0	357	355	поселение	2	NOUN
22351	0	0	1	0	0	0	0	0	0	0	1	0	нальёт	1	NOUN
22352	0	0	1	0	0	0	0	0	0	0	94	93	диверсия	1	NOUN
22353	0	0	0	0	0	0	0	1	0	1	9	7	ликвидировывать	2	VERB
22354	0	0	1	0	0	0	0	0	0	0	6	5	Кремлевский	1	ADJ
22355	0	0	1	0	0	0	0	0	0	0	1	0	разуверовать	1	VERB
22356	1	0	0	0	0	0	0	0	0	0	2	1	кляузник	1	NOUN
22357	1	0	0	0	0	0	0	0	0	0	5	4	зовёть	1	VERB
22358	0	0	2	0	0	0	0	0	0	0	2	0	думают,Медведев	2	PROPN
22359	0	0	1	0	0	0	0	0	0	0	1	0	соображаетей	1	DET
22360	0	0	2	0	0	0	0	1	0	0	6	3	стрелявать	3	VERB
22361	1	0	1	0	0	0	0	0	0	1	1	-2	яблонить	3	VERB
22362	1	0	0	0	0	0	0	0	0	0	1	0	-отправлять	1	VERB
22363	0	0	1	0	0	0	0	0	0	0	1	0	доработывать	1	VERB
22364	1	0	0	0	0	0	1	0	0	0	225	223	честной	2	ADJ
22365	0	0	1	0	0	0	0	0	0	0	2	1	придерться	1	VERB
22366	0	0	0	0	0	0	0	1	0	0	12	11	разрушивать	1	VERB
22367	0	0	0	0	0	0	0	1	0	0	1	0	чтоименно	1	ADV
22368	1	0	2	0	0	0	0	0	0	0	269	266	мягкий	3	ADJ
22369	1	0	1	0	1	0	0	0	0	1	20	16	стареять	4	VERB
22370	0	0	1	0	0	0	0	0	0	0	9	8	гре	1	NUM
22371	0	0	1	0	0	0	0	0	0	0	1	0	смеялсяотреть	1	VERB
22372	0	0	1	0	0	0	0	1	0	0	2	0	ииметь	2	VERB
22373	0	0	0	0	0	0	0	1	0	0	1	0	ониникто	1	PRON
22374	0	0	1	0	0	0	0	0	0	0	1	0	намноготец	1	NOUN
22375	0	0	4	0	0	0	0	0	0	0	4	0	прячиваться	4	VERB
22376	0	0	1	0	0	0	0	0	0	0	2	1	веруный	1	ADJ
22377	1	0	1	0	1	0	0	0	0	0	135	132	скажи	3	ADV
22378	0	0	1	0	0	0	0	0	0	0	79	78	феодализм	1	NOUN
22379	0	0	1	0	0	0	0	0	0	0	1480	1479	апрель	1	NOUN
22380	0	0	1	0	0	0	0	0	0	0	10	9	старух	1	NOUN
22381	1	0	0	0	0	0	0	0	0	0	2	1	выдвинть	1	VERB
22382	0	0	1	0	0	0	0	0	0	0	13	12	ознакомлять	1	VERB
22383	0	0	1	0	0	0	0	0	0	0	1	0	убирывать	1	VERB
22384	0	0	0	0	0	0	0	1	0	0	2	1	ляпавать	1	VERB
22385	1	0	0	0	0	0	0	0	0	0	4	3	поднлять	1	VERB
22386	1	0	0	0	0	0	0	0	0	0	1	0	сдердеть	1	VERB
22387	0	0	2	0	0	0	0	0	0	0	56	54	россию.	2	ADJ
22388	0	0	1	0	0	0	0	0	0	0	2	1	изать	1	VERB
22389	0	0	1	0	0	0	0	0	0	0	29	28	ВКП(б	1	PROPN
22390	0	0	1	0	0	0	0	0	0	0	1	0	доросли.	1	NOUN
22391	0	0	0	0	0	0	0	1	0	0	1	0	переклинять	1	VERB
